2368|063114894|Ommunity Bk South|Community Bank of the South|Merritt Island|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2369|063114917|La Business Bank|Florida Business Bank|Melbourne|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2370|063114975|Riends Bank|Friends Bank|New Smyrna Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2371|063115039|Entury Bank of Fl|Century Bank of Florida|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2372|063115055|Omm Bank & Co|Community Bank & Company|Pinellas County|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2373|063115068|Entennial Bank|Centennial Bank|Conway|AR||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2374|063115136|Each Community Bk|Beach Community Bank|Fort Walton Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2375|063115149|Atl Bk Comm Al|National Bank of Commerce|Birmingham|AL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2376|063115178|Ank of Tallahasse|Florida Bank|Tallahassee|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2377|063115408|Omm Natl Bk & Tr|Commerce National Bank & Trust|Winter Park|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2378|063115411|1 Bank Fl|C1 Bank|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2379|063115437|St United Bk|1st United Bank|Clearwater|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2380|063115628|Verbank Tampa Fl|Everbank|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2381|063115686|Eritagebank|Heritagebank of the South|Albany|GA||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2382|063115738|Reedom Bank|Freedom Bank|Bradenton|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2383|063115741|Reedom Bank Fl|Freedom Bank|St Petersburg|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2384|063115754|Eacoast Natl Bank|Seacoast National Bank|Stuart|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2385|063115783|M Momentum Bk Fl|American Momentum Bank|Appollo Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2386|063115806|Unrise Bank|Sunrise Bank|Cocoa Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2387|063115877|Bb Fcn|Ibb Fcn|Lake Mary|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2388|063115880|Unshine Bank Fl|Sunshine Bank|Plant City|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2389|063115916|Enterstate Bk Fl|Centerstate Bank, National Associati|Winter Haven|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2390|063115958|Eacoast Natl Bank|Seacoast National Bank|Stuart|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2391|063115961|Entennial Bk Fl|Centennial Bank|Clermont|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2392|063116009|Unshine Bank Fl|Sunshine Bank|Plant City|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2393|063116025|Mer Momentum Bk|American Momentum Bank|College Station|TX||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2394|063116070|Irst Southrn Bk|First Southern Bank|Ponte Vedra Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2395|063116083|Easide National|Seaside National Bank & Trust|Orlando|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2396|063116122|Abal Palm Bank|Sabal Palm Bank|Sarasota|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2397|063116148|Tonegate Bk Fl|Stonegate Bank|Pompano Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2398|063116164|Bc National Bank|Cbc National Bank|Fernandina Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2399|063116177|S Ameribank Fl|Us Ameribank|Clearwater|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2400|063116203|Entral Bank|Central Bank|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2401|063116261|Ank of Central Fl|Bank of Central Florida|Lakeland|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2402|063116274|Omebanc Fl|Homebanc|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2403|063116287|Eacoast Natl Bank|Seacoast National Bank|Stuart|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2404|063116290|Enterstate Bk Fl|Centerstate Bank, National Associati|Winter Haven|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2405|063116339|Remier Comm Bk Fl|Premier Community Bank of Florida|Bradenton|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2406|063116371|Eacoast Natl Bank|Seacoast National Bank|Stuart|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2407|063116410|Tonegate Bank|Stonegate Bank|Pompano Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2408|063116436|Efferson Bank Fl|Jefferson Bank of Florida|Oldsmar|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2409|063116452|Lorida Trad Bk|Centennial Bank|Conway|AR||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2410|063116494|Lorida Bk|Florida Bank|Jacksonville|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2411|063116504|Cbf|First Colony Bank of Florida|Maitland|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2412|063116517|Enterstate Bk Fl|Centerstate Bank, National Associati|Winter Haven|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2413|063116562|Ntracoastal Bank|Intracoastal Bank|Palm Coast|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2414|063116588|Beriabank|Iberiabank|Lafayette|LA||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2415|063116614|Atl Bk Comm Al|National Bank of Commerce|Birmingham|AL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2416|063116672|St Grn Bk Eustis|First Green Bank|Eustis|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2417|063116737|Enterstate Bk Atl|Centerstate Bank, National Associati|Winter Haven|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2418|063116834|Inter Park Nb Fl|Winter Park National Bank|Winter Park|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2419|063191749|Aymond James Bk|Raymond James Bank, Na|St Petersburg|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2420|063192450|Rustco Bank|Trustco Bank|Schenectady|NY||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2421|063192612|Embers Tr Co|Members Trust Company|Tampa|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2422|063200928|Entennial Bank Fl|Centennial Bank|Apalachicola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2423|063201435|Ob Div of Ffbf|First Federal Bank of Florida|Bonifay|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2424|063203734|Anguard Valp|Coastal Bank & Trust of Florida|Valparaiso|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2425|063205208|Rustmark Natl Bk|Trustmark National Bank|Panama City|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2426|063205211|Irst Fed Live Oak|First Federal Bank of Florida|Graceville|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2427|063205664|St City Bank Fla|First City Bank of Florida|Fort Walton Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2428|063205923|Arrington Bk|The Warrington Bank|Warrington|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2429|063206090|Untrust West Fl|Sun Bank/west Florida Na|Pensacola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2430|063206139|Irst Nbc Bank|First Nbc Bank|New Orleans|LA||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2431|063206207|Nbt Bk Ft Walton|Fnbt Bank|Fort Walton Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2432|063206663|Egions Bank|Regions Bank|Pensacola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2433|063208140|Oastal B&T|Coastal B&T a Div of Synovus Bank|Pensacola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2434|063208823|Ank of Pensacola|Bank of Pensacola|Pensacola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2435|063211629|Harterbank|Charterbank|Milton|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2436|063211726|St Natl Nw Fla|First National Bank of Nw Florida|Panama City|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2437|063212987|Anktrust|Banktrust|Santa Rosa Beach|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2438|063214312|Tzns & Peoples Bk|First Gulf Bank, Na|Pensacola|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2439|063215900|Martbank|Smartbank|Destin|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2440|063216064|Ummit Bank|Summit Bank, Na|Crestview|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2441|063216187|Irst Florida Bank|First Florida Bank|Destin|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2442|063216307|Ommunity Bk Coast|Community Bank, Coast|Destin|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2443|063216543|Ummit Bank, N. A.|Summit Bank, Na|Panama City|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2444|063216608|Bc Bank (Ga) Na|Rbc Bank (Georgia), Na|Atlanta|GA||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2445|063292538|Entennial Bank Fl|Centennial Bank|Port St Joe|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2446|063292855|Ne South Bank Fl|One South Bank|Chipley|FL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2447|064000046|Untrust Nash|Suntrust Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2448|064000059|S Bank Tennessee|Us Bank, Na|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2449|064000185|Itizens Nashville|Citizens Savings Bank & Trust Co|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2450|064000266|Tate Trust Tenn|State Trust of Tennessee|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2451|064003399|Ash Bk of Comm|Nashville Bank of Commerce|Memphis|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2452|064003881|Ank of Nashville|Bank of Nashville a Div Synovus Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2453|064008611|Nsbank|Insbank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2454|064008637|Innacle Bank Tn|Pinnacle Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2455|064008912|Ruxton Trust Tn|Truxton Trust Company|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2456|064008983|Ivic Bk and Trust|Civic Bank & Trust|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2457|064009241|Innacle Bank Tn|Pinnacle Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2458|064009380|Apstar Bank|Capstar Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2459|064009432|Apstar Bank|Capstar Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2460|064009445|Ity Natl Bk Tn|City National Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2461|064009461|Irstbank Tn|Firstbank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2462|064101233|Nb Tenn|First Nat'L Bank of Tennessee|Livingston|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2463|064101301|Itizens Lafayette|Citizens Bank of Lafayette|Lafayette|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2464|064101576|S Bank Na Tn|Us Bank, Na|Knoxville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2465|064101589|St Natl Bk Mid Tn|First National Bank of Middle Tennes|Mcminnville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2466|064101660|Ower Community Bk|Tower Community Bank|Jasper|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2467|064101686|St Vol Bk Mid Tnn|First Volunteer Bank of Middle Tn|Lawrenceburg|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2468|064101929|Eoples & Un Bk|Peoples & Union Bank|Lewisburg|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2469|064101958|Untrust South Cen|Suntrust Bank, South Central Tn|Pulaski|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2470|064102070|Itizens Bank|Citizens Tri-County Bank|Dunlap|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2471|064102290|Nb Centerville|Community First Bank & Trust|Centerville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2472|064102371|St Manchester Tn|First National Bank|Manchester|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2473|064102384|Eoples Bk and Tr|Peoples Bank & Trust Company|Manchester|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2474|064102481|St Vol Cumberland|First Volunteer Bank of the Upper|Jamestown|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2475|064102737|Irstbank Tn|Firstbank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2476|064102740|Itizens Lafayette|Citizens Bank of Lafayette|Lafayette|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2477|064102818|K of Commerce|Regions Bank|Woodbury|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2478|064102902|Offee Cnty Bk Tn|Coffee County Bank|Manchester|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2479|064102944|Irst Farmers|First Farmers and Commercial Bank|Pikeville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2480|064103105|Eoples Pickett|Peoples Bk & Tr Co of Pickett Co|Byrdstown|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2481|064103367|&M Bank|F&M Bank|Clarksville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2482|064103574|St Crossville Tn|Regions Bank|Crossville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2483|064103671|St Comm Bank|First Community Bank of Tennessee|Shelbyville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2484|064103697|Ountain Val Bank|Mountain Valley Bank|Dunlap|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2485|064103781|St Bank and Trust|First Bank & Trust|Mt Juliet|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2486|064103833|Ifth Third Bk Tn|Fifth Third Bank|Nashville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2487|064104036|Itizens Comm Bk|Citizens Community Bank|Winchester|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2488|064104052|Nion Bank|Union Bank|Jamestown|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2489|064104065|St Volunteer Bk|First Volunteer Bank of Tennessee|Jasper|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2490|064104104|Adence Bank Na|Cadence Bank, Na|Pulaski|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2491|064104162|K of Perry Co|Bank of Perry County|Lobelville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2492|064104201|Layton B&T Tn|Clayton Bank and Trust|Lynchburg|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2493|064104311|K of Putnam Co|Bank of Putnam County|Cookeville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2494|064104887|K of Waynesboro|Bank of Waynesboro|Waynesboro|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2495|064105336|Armers Portland|The Farmers Bank|Portland|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2496|064105640|Nion Plant Cumber|Regions Bank|Cookeville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2497|064105666|Nion B & T Co|Union Bank & Trust Company|Livingston|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2498|064105734|Cb|Wayne County Bank|Waynesboro|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2499|064106283|Acon B&T Co|Macon Bank and Trust Company|Lafayette|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2500|064106775|K of Frankewing|Bank of Frankewing|Frankewing|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2501|064107729|Itizens Bk|Citizens Bank|Carthage|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2502|064107842|Armers Lynchburg|The Farmers Bank of Lunchburg|Chapel Hill|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2503|064107994|Irst Nb Pulaski|First National Bank of Pulaski|Pulaski|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2504|064108113|St Farm Columbia|First Farmers & Merchants Bank|Columbia|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2505|064108236|Ank of Dickson|Bank of Dickson|Dickson|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2506|064108346|Umberland Co|Cumberlnd Cnty Bk, Offc Bk of Putnam|Cookeville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2507|064108443|Egends Bank|Legends Bank|Clarksville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2508|064108485|Ommunity First Bk|Community First Bank & Trust|Columbia|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2509|064108524|Ommunity Bk & Tr|Community Bank & Trust|Ashland City|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2510|064108540|Epublic B&T Co Tn|Republic Bank & Trust Company|Franklin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2511|064108553|Ristar Bank Tn|Tristar Bank|Dickson|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2512|064108650|Radns First Bk Tn|Traditions First Bank|Erin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2513|064108663|Umberland B&T Tn|Cumberland Bank and Trust|Clarksville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2514|064108715|Ank of the South|Bank of the South|Mt. Juliet|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2515|064108786|K Lincoln County|Bank of Lincoln County|Fayetteville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2516|064108799|Irst Commerce Bk|First Commerce Bank|Lewisburg|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2517|064108838|Omeland Comm Bk|Homeland Community Bank|Mc Minnville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2518|064108867|Apstar Bank|Capstar Bank|Hendersonville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2519|064108870|Ranklin Synegy Bk|Franklin Synergy Bank|Franklin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2520|064108951|Umner Bk & Tr|Sumner Bank & Trust|Gallatin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2521|064109044|Eliant Bank|Reliant Bank|Franklin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2522|064109057|Eritage Bk & Trst|Heritage Bank & Trust|Columbia|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2523|064109073|Eople St Bk Cm Tn|Peoples State Bk Commerce Div Fnb Bk|Scottsboro|AL||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2524|064109086|Irst Freedom Bk|First Freedom Bank|Lebanon|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2525|064109167|Eliant Bank Tn|Reliant Bank|Brentwood|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2526|064109329|Ranklin Synergy|Franklin Synergy Bank|Franklin|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2527|064200930|Leveland Bk&Tr|Cleveland Bank & Trust Company|Cleveland|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2528|064200969|St Bk of Pk Co|Bb&T North Carolina|Copperhill|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2529|064201120|Ommunity Natl Bk|Community National Bank|Dayton|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2530|064201243|Nited Comm Bk|United Community Bank|Blairsville|GA||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2531|064201269|Nion Plant Tn Val|Regions Bank|Harriman|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2532|064201463|Omm Trust Bk Ky|Community Trust Bank, Inc|Pikeville|KY||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2533|064201609|Irst Athens Tn|Branch Bankingand Trust Company|Athens|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2534|064201612|Immons Pb Ar|Simmons Bank|Pine Bluff|AR||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2535|064201832|Apital Bank|Capital Bank, Na|Greeneville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2536|064201845|Bank|Ubank|Jellico|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2537|064201968|Sbpf|Tennessee State Bank|Pigeon Forge|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2538|064202268|Ountain Comm Bk|Mountain Commerce Bank|Knoxville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2539|064202501|Bbc Bank|Cbbc Bank|Maryville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2540|064202705|K of Tn Kingsprt|Bank of Tennessee|Johnson City|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2541|064202828|St Peo Jeff City|First Peoples Bank|Jefferson City|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2542|064202844|Armers State Bk|Farmers State Bank|Mountain City|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
2543|064202860|Ndrew Johnson Bk|Andrew Johnson Bank|Greeneville|TN||2020-10-07 19:19:37.000|1||16a17a48-d09b-11ea-9579-bba61161b25a  
